OBJECTID,Cn_Name,GlobalID,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,x,y
8758,sh solomon hylu gebay adarash,{246C0C9E-9DF5-4196-A0A1-5EE92168E77C},Kirkos,ET140106,Region 14,ET1401,Addis Ababa,ET14,38.759045,9.004790
8934,KIRKOS,{8A834809-1889-41CE-869A-776ADEE884FD},Kirkos,ET140106,Region 14,ET1401,Addis Ababa,ET14,38.752922,9.005201
8935,SISAY MEDA,{F8A4F142-B9B4-4E41-9A35-4794CA06BDFD},Kirkos,ET140106,Region 14,ET1401,Addis Ababa,ET14,38.753118,8.999688
8944,DORO TERA,{5A78EF0C-5E6A-41A7-B984-0F6221867F5F},Kirkos,ET140106,Region 14,ET1401,Addis Ababa,ET14,38.756575,9.007942
9185,Alimi,{D2EC0C8A-1F48-4C9F-AC5A-0FCF967D3F5C},Kirkos,ET140106,Region 14,ET1401,Addis Ababa,ET14,38.753518,8.997897
9221,Gotera,{D268A123-8777-4443-B243-4ECC87BD59B3},Kirkos,ET140106,Region 14,ET1401,Addis Ababa,ET14,38.757280,8.984199
10648,kera ye kebete gebeya,{4DA1C95C-7C6B-4A12-9B17-7CFB24C390A6},Kirkos,ET140106,Region 14,ET1401,Addis Ababa,ET14,38.746842,8.984787
11482,"06,1&3 bulukot gebeya makel",{A1F42238-27A6-4AEF-9840-084626893752},Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,38.772146,9.058908
11603,chu chu meda gebya maekel,{9F2EB47E-571E-470A-BF95-8A8522FDF5DA},Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,38.795120,9.028709
11667,m and m,{F31EE17F-88B3-496C-AB62-0CB837BB796D},Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,38.784345,9.015420
11670,lex plaza,{3B75C40B-86C5-4C82-9114-62899992944A},Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,38.781992,9.014851
11679,comet builidn,{910B7102-4F54-488C-94AB-80AEEF5CCB20},Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,38.783655,9.015340
11697,Selam Gebeya Maekel,{A8BFE8F4-A7B4-48C8-B4F9-60467B4D14D1},Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,38.781176,9.018348
11954,teriminal kondemibniem fit eft,{7FB944FE-04E9-427A-B760-103724C59891},Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,38.827151,9.025657
11955,teriminal sslitemiiret fit lefit yalow meseha,{F99CD19E-6CBE-4AD5-A0AE-288597A69E25},Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,38.826995,9.020672
12308,kara yegebeya maekel,{9E61933F-5C14-4E12-AAD1-07D0B08D8E39},Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,38.863421,9.042849
4859,YE S/T RAGAEL GEBEYA MAEKEL,{8CAB3F61-A4A2-474A-8F1E-5F46A09653BE},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.715051,9.040543
4864,YE SHEMIZ TERA GEBEYA MAEKEL,{01FD395A-BEFB-4A77-A521-C94F41D0ED44},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.714389,9.041050
5242,ABENEM NGD MAEKEL,{F8A71F75-3F22-4127-BB78-22F0A0170B8A},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.732424,9.033063
5252,MILITERI TERA,{84ED688B-78F0-412F-AED9-4AAB6D0DAB38},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.738478,9.031874
5271,DUBAY TERA,{4632B6F5-9D1A-4C82-A5B7-AD997DF4BE98},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.738315,9.031945
5274,ADDIS ABEBA,{AACA7950-0495-4339-A131-BFDF8D7823F7},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.739354,9.032249
5279,TRET YE GEBEYA MAEKEL,{2A32DB25-00BB-4BE9-B371-11FD2A5EB66E},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.736960,9.034000
5299,YIRGA HAILE YE GEBEYA BOTA,{2976F7F4-D1B8-4D1D-A65C-D359962B8974},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.739500,9.033655
5300,EDGET BANK YE GEBEYA MAEKEL,{BF457FB6-0050-4E98-9DC0-E515B03B50D4},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.739087,9.033162
5303,KEY KELEM YE GEBEYA BOTA,{5E62AE3F-56F7-485F-AD56-FE60184DAE2B},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.738113,9.033192
5306,MAHAL GEBAYA ADARASHI KUTIR ONE/1,{828D2471-B966-4D66-A2D9-CEC75895DF2D},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.737498,9.031431
5310,EDGET MESELAL,{295A7FFC-084A-4E69-96C3-A4D5A203D3F2},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.737620,9.032010
5313,MAHAL GEBAYA ADARASHI KUTIR 2,{AED9D035-7A30-48A9-94AE-573EDFDF75BF},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.737077,9.031022
5360,HUNLIYAT MARKET CENTER,{00E54845-4A0B-4AF2-984C-6B4A79D61A25},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.723897,9.032778
5385,AMANUEL TSEGA MARKET CENTER,{26295926-A01E-41B9-8A3F-9C06DB0E8D40},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.724396,9.032816
5529,GURAGE GEBEYA MEKAL,{FC3BC92A-664E-4849-9061-E06D3EAEF2E9},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.742180,9.030339
5533,URAGO MARKET CENTER,{0E13863F-8173-4824-91FF-E9CF459C25E4},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.742121,9.030392
5534,NEBAR YEGEBIYA MAIKEL,{34C334C9-EEA3-468F-8C08-57499AD497A3},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.736763,9.028256
5536,SOBELAN YE GEBIYA MEAKEL,{8EC0D637-A1C4-4DA7-90CF-4F6D7C2ABA46},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.736382,9.029247
5541,YE MERKATO SHEMA TERYA GEBIYA MEAKEL,{7EAC705E-972D-461D-AD63-263271F1F8E5},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.736582,9.028687
5542,JABILANI YEGBIYA MAEKEL,{30753BC9-98DB-4D8D-80A2-1ADE6C4BAA96},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.736137,9.029201
5545,DIRE MARKET CENTER,{CBC8F825-EA4A-479E-95D2-45BC4916B9B7},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.739065,9.030153
5552,AFRICA GEBEYA CENTER,{926BB72E-E19F-462E-995C-D5CBF05F1878},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.739302,9.029849
5555,XANA GEBEYA,{5172173E-5566-456D-B205-4A57ED1A44F9},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.739508,9.030842
5556,ZUWAY GEBEYA MEAKEL,{74E6BA8C-82C1-4072-A07D-42BB4DFD8C41},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.740121,9.028548
5570,DIRE TERA MARKET CENTER,{49A440B1-2D56-4299-86A0-D97C5D116F23},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.738930,9.030403
5592,AFIYA YE GEBEYA MEAKEL,{6877F287-288E-4F3B-8A62-9B97FAC8CE1F},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.738482,9.028196
5594,TELELAN YE GEBEYA MEAKEL,{5DBBF1EF-04B6-4967-BEBF-E01B8AA087CA},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.738210,9.028626
5597,YE KOCHO TERA 1GNA GEBEYA MAIKEL,{A7D20101-2DED-45EF-8878-B8729A71262D},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.737055,9.026430
9270,Ketana Semnet Gult yegebeya maekel,{F30245A3-004A-460C-85C5-E561C6C445ED},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.712504,9.033714
9301,Kibiyad Gebeya Bot,{9B994C9B-8B78-4E94-9643-46464901523D},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.708284,9.032582
9485,ASKO MARKET CENTER,{0BB3B956-530C-4CAE-89DF-9BB5D875ACC7},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.692641,9.062169
9680,BIRCHIKO BEGTERA,{21F5F942-6FE7-46D8-848D-B6ADFEDF75CB},Addis Ketema,ET140108,Region 14,ET1401,Addis Ababa,ET14,38.702638,9.057528
6632,ye atkilt tera gabeya mekal,{7E204C33-CFF5-4BB3-B42A-2CE12AA106B0},Arada,ET140109,Region 14,ET1401,Addis Ababa,ET14,38.748454,9.034420
6638,shoa super market,{F96E8CA9-E136-413C-B80B-A56ECA4F824A},Arada,ET140109,Region 14,ET1401,Addis Ababa,ET14,38.747890,9.032343
6730,tefer siyum yenigd mahakel,{C0F199AB-7F34-4043-B421-8100AC5C5D7B},Arada,ET140109,Region 14,ET1401,Addis Ababa,ET14,38.744323,9.034557
8179,wereda 5 huletegna menged gult gebeya,{FD750C22-4888-4C1F-8411-B531597127D5},Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,38.748864,9.063292
8236,SHURO MEDA GEBEYA MAKEL,{42EBCDA7-66A2-4528-921A-11F842EA2178},Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,38.759755,9.065243
8239,SHIRO MEDA GEBEYA ADARASH,{5AED01C6-F3CA-4D38-96EF-D0DEA2628D13},Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,38.759047,9.065926
8280,adisu gebaye,{C1CBD74C-BB80-4E93-8F0D-3B7343AD3F10},Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,38.734154,9.061244
8441,CHEFE GULIT MENDER3,{8F5184DF-757A-43D2-833C-942FD6EE3E23},Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,38.717985,9.064973
8451,yewnget adebaby yebeg gebaya bota,{6B4EF5D9-AFEA-4954-9F32-0730AE5E3B90},Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,38.713672,9.056942
8459,yewereda -10 yebera gebeya makel,{01F1E13B-A961-4242-B905-E955782F854F},Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,38.726216,9.067413
8468,YEKEBT GEBEYA,{F5534491-8367-4747-8CE1-E84595832AD2},Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,38.725966,9.068087
8472,nutusa ye gebeya meakel,{E1E2F493-337D-4961-90D1-A260D3453F6A},Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,38.712912,9.058894
8487,SHEGOLE GEBEYA MAIKEL,{97068310-E9A3-4E11-8788-69F060193445},Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,38.724024,9.067756
7605,palm,{EEE41CE1-FCA3-4AAE-9260-2987140F93FF},Lemi Kura,ET140111,Region 14,ET1401,Addis Ababa,ET14,38.832200,9.021647
